,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price
200,406.1,31.35,1398.05,812.45,265.7,225.35,1118.9,525.75,536.95,1659.35,245.75,255.6,441.9,201.95,331.85,581.7,804.1,814.05,2231.5,27742.35,209.6,159.8,454.25,18.6,724.8,1315.2,52.95,936.9,423.25,742.8
201,403.95,30.85,1364.15,803.55,259.15,222.55,1105.95,524.55,546.55,1636.95,242.65,257.05,434.3,201.8,329.3,579.25,797.4,859.55,2180.8,27548.35,206.9,161.05,443.6,18.55,709.6,1300.7,52.6,920.3,424.45,739.9
202,405.25,29.5,1338.05,798.7,258.55,225.35,1101.6,517.35,567.95,1637.75,242.6,268.65,445.2,200.8,326.85,584.1,786.8,826.1,2176.45,27488.45,208.1,163.3,439.95,18.0,708.6,1283.4,51.25,909.25,414.35,720.4
203,376.95,27.4,1327.4,772.85,254.95,227.55,1107.25,512.65,552.8,1618.35,244.8,247.15,443.4,201.75,322.3,580.2,778.6,831.3,2149.6,27528.15,205.25,161.35,440.75,17.35,711.45,1263.3,50.1,891.7,392.6,708.0
204,387.95,26.1,1352.8,794.05,260.0,228.15,1127.6,520.55,564.75,1628.05,246.45,240.25,442.2,199.9,323.45,578.0,783.4,817.2,2143.4,27711.85,209.15,147.55,436.45,17.35,705.85,1283.8,48.75,906.55,397.4,693.65
205,377.9,25.45,1321.65,793.7,260.0,226.2,1129.1,505.35,565.8,1654.2,247.2,242.8,439.4,202.75,325.9,571.05,776.75,813.85,2129.9,27963.85,210.0,148.15,436.9,17.1,704.0,1290.5,48.75,901.75,384.1,688.35
206,386.6,26.35,1353.2,813.55,262.15,226.7,1131.5,519.2,576.55,1665.25,245.9,241.45,446.75,204.4,322.7,580.65,776.2,815.15,2148.4,28316.9,213.1,145.4,446.45,17.45,705.75,1310.05,49.05,923.45,382.8,689.0
207,385.2,26.7,1384.95,801.95,264.55,230.05,1140.3,531.5,611.7,1680.7,246.8,244.8,466.65,207.0,326.45,578.75,773.75,800.85,2181.5,28849.35,214.5,149.3,455.95,17.55,709.6,1302.75,50.15,926.4,380.35,699.3
208,382.1,27.3,1378.0,804.9,267.0,225.3,1137.0,536.15,621.3,1710.1,247.9,245.6,462.8,205.75,323.95,577.9,777.15,799.55,2181.45,28846.65,214.6,152.55,458.0,18.0,703.1,1303.25,51.3,944.7,375.9,714.0
209,382.15,28.1,1379.8,793.75,266.45,227.9,1160.8,529.65,612.45,1726.25,250.05,262.9,462.05,206.35,332.1,571.15,783.0,843.65,2182.75,28695.55,217.55,158.8,450.35,18.45,709.4,1295.1,51.15,942.1,451.05,721.9
210,370.5,27.3,1410.45,782.5,265.65,226.05,1122.75,522.6,586.35,1687.9,252.45,259.95,447.55,205.1,326.6,559.4,765.65,812.35,2142.15,28079.15,213.65,160.25,441.0,17.95,723.5,1269.3,51.25,926.15,493.05,703.8
211,364.3,26.1,1391.15,775.2,261.25,229.9,1102.55,519.45,557.55,1631.85,245.15,267.7,430.75,205.15,325.25,559.75,755.15,779.4,2119.85,27403.05,210.2,155.9,442.05,17.6,696.15,1279.55,51.15,904.65,463.6,673.35
212,370.0,25.8,1384.15,784.3,263.25,232.4,1106.5,521.1,553.35,1657.3,245.2,264.5,424.9,200.65,319.45,552.9,744.7,772.95,2157.15,28360.45,212.3,153.5,438.5,17.8,698.1,1293.5,49.75,913.8,457.85,669.25
213,363.7,25.65,1377.05,791.15,263.05,246.65,1103.55,526.3,550.7,1704.55,242.95,258.65,430.65,202.25,321.4,551.05,742.8,790.9,2141.7,27980.85,216.9,156.65,435.05,17.95,697.2,1309.35,49.95,933.4,485.05,668.35
214,358.25,25.15,1345.35,778.2,260.2,245.05,1107.1,518.2,535.2,1695.6,243.8,250.05,414.7,203.3,322.05,540.75,732.95,772.65,2108.3,28030.5,217.4,155.95,438.4,17.5,705.15,1296.25,49.9,928.0,461.3,641.9
215,362.4,24.1,1363.15,770.0,256.05,239.35,1112.65,499.5,532.15,1685.3,242.8,239.45,413.45,200.3,306.0,538.4,733.7,782.75,2072.3,27896.1,216.2,154.6,439.6,16.7,708.85,1267.9,51.0,891.65,438.15,620.05
216,365.15,24.05,1406.7,784.25,267.65,244.3,1117.55,507.3,561.8,1741.6,247.45,237.35,419.55,199.3,323.3,541.8,736.65,771.9,2104.0,27873.05,222.65,143.5,425.15,17.0,712.45,1297.4,49.3,920.35,478.3,616.4
217,365.5,25.2,1400.85,794.15,274.8,244.95,1131.1,512.2,572.6,1772.45,250.6,242.1,420.75,200.95,329.25,545.05,711.8,772.8,2102.45,28424.1,220.95,147.65,320.95,17.55,705.65,1307.55,49.05,920.4,476.55,637.7
218,354.1,23.7,1390.35,795.0,277.05,248.45,1120.4,510.5,564.1,1767.55,256.7,239.05,427.45,202.6,326.6,545.45,700.25,771.95,2080.55,28372.65,222.85,142.25,328.55,16.85,698.55,1310.9,49.65,897.75,455.1,608.75
219,369.7,24.45,1401.9,810.6,277.4,256.15,1150.15,499.05,574.7,1818.6,262.35,246.05,423.4,204.9,331.25,576.25,715.95,810.2,2132.1,28288.75,228.8,123.35,324.8,17.45,712.3,1335.95,48.75,926.05,454.2,601.25
220,366.4,25.1,1400.35,811.8,285.6,263.45,1152.1,501.55,620.45,1834.25,260.25,249.95,426.25,205.0,326.45,570.3,740.2,800.65,2124.9,27990.0,232.95,128.15,329.75,18.55,712.5,1330.4,50.2,930.25,458.1,612.95
221,367.8,25.05,1379.85,798.45,282.15,260.0,1136.0,492.25,609.0,1850.2,258.6,246.3,414.95,205.35,333.8,569.8,735.35,779.55,2091.4,28934.25,230.95,129.95,328.25,18.25,710.1,1296.15,51.85,934.7,453.5,603.95
222,375.95,25.5,1395.4,803.5,292.5,262.15,1142.9,503.1,618.15,1915.6,260.9,251.55,422.45,207.75,349.25,560.35,744.05,805.95,2111.1,29677.75,236.15,128.5,332.4,18.85,728.2,1328.8,50.75,962.0,461.65,625.3
223,379.3,25.65,1395.15,801.6,294.1,261.75,1143.5,500.2,604.7,1937.6,265.4,250.2,433.95,207.95,354.45,558.95,768.65,831.7,2124.8,29799.15,239.0,137.85,334.25,20.1,738.95,1316.55,52.4,990.85,458.05,621.05
224,377.35,25.65,1380.7,803.05,293.2,261.5,1157.45,519.3,618.35,1944.25,267.35,262.0,450.35,206.7,357.35,556.75,750.35,822.25,2121.25,29805.75,238.3,138.8,330.8,20.65,743.45,1327.9,52.7,1035.8,464.1,630.15
225,387.25,26.4,1380.95,812.8,290.7,260.4,1156.75,546.15,622.0,1926.05,266.85,258.25,451.15,207.6,349.7,558.15,756.0,827.75,2112.1,29972.05,235.7,141.8,331.95,20.8,753.05,1349.9,52.75,1037.35,462.1,619.1
226,377.9,26.6,1380.35,817.8,286.75,269.75,1155.85,539.8,622.35,1924.65,267.4,255.3,417.3,207.75,351.1,561.5,761.45,829.95,2100.7,30685.1,241.15,146.6,327.0,20.75,755.95,1352.75,52.55,1042.65,482.4,617.75
227,372.35,25.7,1380.3,813.0,294.6,265.8,1165.2,548.75,618.65,1929.35,266.45,252.0,418.65,206.3,345.15,556.15,746.85,836.4,2060.5,30681.55,237.25,147.85,326.05,19.75,762.35,1357.45,52.75,1050.45,466.85,625.55
228,383.1,25.75,1365.0,813.1,296.25,265.4,1162.2,542.55,617.85,1914.35,272.05,249.3,405.4,205.2,346.7,555.5,731.35,852.15,2089.95,31353.0,240.45,153.9,326.85,20.2,775.15,1354.85,52.45,1065.2,466.1,624.35
229,387.5,25.8,1388.9,823.45,300.05,264.7,1178.85,542.4,618.7,1943.3,270.0,259.5,408.2,205.95,338.35,584.95,725.05,868.85,2102.45,31299.25,243.6,152.05,324.7,20.25,785.25,1368.1,52.4,1071.45,473.15,614.1
230,383.4,25.65,1374.95,819.6,296.55,264.55,1176.0,532.4,653.4,1935.05,276.75,263.45,410.65,204.6,340.95,579.95,724.75,882.95,2105.55,31027.6,242.3,148.75,325.65,20.05,768.05,1359.55,52.5,1051.75,486.5,643.8
231,384.95,25.8,1378.7,848.85,289.45,267.05,1172.3,518.25,649.4,1926.85,269.5,267.7,405.2,210.85,343.85,584.6,730.4,865.1,2101.65,30873.9,242.8,144.5,330.65,19.7,775.85,1360.1,52.45,1042.25,491.85,617.75
232,386.55,26.15,1385.2,845.35,292.95,273.25,1165.0,512.9,644.6,1913.3,269.85,280.05,376.55,207.8,348.25,584.4,736.7,897.6,2136.3,30920.15,244.05,144.85,335.35,19.95,767.75,1385.0,53.2,1053.35,487.4,621.85
233,381.15,26.0,1365.0,853.45,287.95,266.9,1159.35,505.7,643.65,1880.4,268.6,280.15,371.4,204.2,349.8,589.05,752.5,979.85,2121.9,31148.7,242.9,148.45,330.55,19.5,755.7,1365.05,53.75,1047.0,483.15,625.7
234,386.35,25.85,1383.2,860.4,289.1,265.4,1178.7,506.2,682.0,1899.35,267.95,282.95,381.35,202.2,353.45,600.15,735.55,1000.6,2135.55,31065.2,244.85,149.65,332.55,19.65,752.9,1360.0,53.9,1044.25,482.5,618.2
235,392.25,25.3,1377.4,847.3,288.7,271.75,1170.1,504.85,666.55,1917.8,266.6,282.35,383.7,200.75,347.25,601.9,741.35,999.95,2150.15,31136.75,241.8,150.45,337.75,20.95,748.25,1378.0,53.5,1065.5,485.85,625.9
236,391.9,24.8,1359.75,844.35,284.75,270.45,1163.05,498.4,654.0,1899.85,275.65,283.9,385.8,198.95,337.9,593.05,744.65,1033.7,2118.0,30746.95,244.3,151.9,327.55,20.35,755.85,1362.9,53.1,1132.4,468.75,615.4
237,397.1,24.3,1358.25,839.75,285.95,271.2,1155.7,493.75,650.95,1892.1,276.7,278.85,385.5,196.1,336.15,599.95,745.9,1070.6,2076.85,31205.2,243.4,152.65,325.35,20.3,744.65,1347.2,52.45,1110.75,488.95,620.1
238,402.45,25.3,1353.45,859.45,292.85,277.1,1181.6,539.2,653.8,1901.15,279.8,291.05,390.15,192.4,324.75,599.85,760.25,1050.7,2097.75,31599.3,248.2,150.15,330.8,20.35,732.15,1377.75,55.4,1102.5,484.25,623.1
239,407.3,25.7,1355.25,861.4,294.35,284.25,1201.7,517.3,656.15,1907.7,286.6,310.2,387.35,195.9,325.95,607.4,769.5,1084.6,2109.85,31188.6,248.3,153.9,325.1,20.5,747.3,1400.9,57.0,1112.05,480.35,643.25
240,401.1,25.2,1341.6,886.2,290.2,283.7,1222.3,523.75,637.05,1905.1,280.0,296.85,380.95,194.85,323.95,612.0,744.25,1051.65,2118.2,30522.25,248.55,152.4,323.7,20.0,732.8,1403.15,58.7,1119.1,471.0,592.9
241,397.0,24.6,1268.15,862.8,286.35,282.05,1206.75,533.4,639.85,1874.3,278.2,285.1,377.7,200.3,307.7,609.3,751.7,1031.85,2121.1,29878.4,248.1,158.9,323.15,19.9,732.1,1377.75,57.45,1107.05,461.05,520.05
242,408.25,25.25,1199.25,859.45,286.45,281.4,1190.45,520.3,637.85,1857.4,271.55,300.55,380.2,194.8,307.05,597.0,752.35,1010.05,2106.6,29208.4,248.6,157.85,329.75,19.65,720.2,1368.7,56.75,1109.0,457.6,512.25
243,412.4,25.1,1157.15,886.05,293.9,281.85,1215.25,536.1,663.9,1895.45,272.3,310.25,385.8,184.65,308.7,591.05,761.4,1014.75,2069.5,29766.85,262.3,157.95,343.8,19.65,711.8,1389.15,56.5,1131.1,457.75,510.1
244,412.8,24.65,1158.35,869.25,289.1,281.55,1209.9,542.25,670.6,1868.4,273.35,313.85,392.6,181.6,308.15,590.65,760.3,1031.3,2074.95,30427.05,267.45,155.95,341.85,19.9,716.35,1364.9,55.95,1116.6,459.4,510.75
245,413.35,24.55,1135.95,888.45,286.6,272.75,1222.55,548.5,659.7,1849.1,270.25,303.8,385.45,182.65,304.55,588.0,775.25,1018.05,2064.35,30315.65,261.45,152.9,341.9,19.5,708.05,1375.65,56.2,1117.65,450.05,499.4
246,410.8,24.4,1102.95,871.8,283.6,272.3,1217.7,547.65,635.6,1837.4,266.75,289.0,390.2,181.25,307.15,575.5,778.15,1016.8,1989.6,30647.5,259.65,150.5,340.0,18.75,693.25,1362.2,55.05,1086.5,443.75,483.95
247,412.7,23.85,1059.7,863.4,280.0,271.3,1286.45,553.3,624.8,1861.5,277.15,298.9,399.3,177.65,306.15,573.7,775.05,1007.55,1990.5,30873.0,261.45,152.9,342.6,18.65,683.4,1387.4,53.55,1099.7,435.15,479.75
248,409.95,21.8,1063.2,867.0,286.3,268.05,1297.35,551.9,617.7,1864.5,277.15,289.0,404.2,178.0,306.15,578.5,765.7,994.1,2017.75,30495.25,258.75,148.25,344.2,18.1,683.65,1381.75,54.7,1071.75,422.1,464.4
249,409.15,22.0,1050.65,859.6,288.05,264.95,1314.65,549.7,608.2,1901.95,279.95,286.95,405.8,179.8,305.85,575.8,739.3,1001.15,2008.5,30772.85,256.95,148.8,339.45,17.9,658.95,1374.2,53.7,1061.9,412.9,438.2
250,403.1,21.8,1059.15,861.45,294.05,267.75,1323.7,550.0,603.9,1919.95,281.5,281.15,398.35,177.9,279.9,559.9,734.2,1005.25,1993.95,30565.7,255.2,153.4,330.65,18.25,662.2,1362.35,52.8,1069.0,402.45,445.2
251,397.9,22.35,1052.05,869.1,288.45,265.8,1309.45,539.45,594.8,2066.5,279.25,284.25,390.6,174.3,269.0,553.75,744.8,1001.7,1977.15,30495.95,258.35,151.5,330.35,18.5,651.75,1355.95,51.95,1067.55,417.55,439.3
252,389.5,21.15,1023.0,831.9,285.95,263.6,1308.35,532.9,582.6,2149.65,280.5,270.85,386.35,172.3,259.4,533.05,733.35,1006.35,1982.0,30086.2,254.25,151.4,321.5,17.35,638.55,1315.55,51.75,1045.25,411.3,417.0
253,383.7,20.7,986.5,808.4,276.0,243.85,1301.7,526.85,596.65,2105.45,284.95,257.65,393.85,172.65,265.3,520.45,739.65,1029.6,1893.05,29432.9,246.75,144.5,325.65,17.0,662.8,1313.25,51.35,1007.65,401.0,400.45
254,379.75,20.2,994.15,799.0,274.25,251.7,1286.85,523.3,604.95,2149.3,293.45,262.25,397.6,166.6,270.9,524.0,741.1,1018.9,2009.6,29929.55,248.35,148.4,328.0,17.35,647.1,1320.15,49.8,1013.95,403.55,420.0
255,374.25,20.1,987.0,782.35,274.9,250.0,1278.6,520.25,582.6,2078.4,281.75,257.65,373.95,167.35,270.55,532.4,737.55,1033.9,1954.35,29392.05,248.6,145.2,322.95,16.95,627.55,1326.9,51.0,998.45,399.5,421.1
256,371.25,18.9,977.6,774.45,272.6,255.75,1293.6,534.45,563.3,2094.75,293.25,258.6,371.35,166.8,270.8,533.5,719.85,1038.35,1972.95,29515.4,243.35,144.9,309.5,17.2,618.5,1338.05,50.0,993.95,394.25,391.7
257,379.9,20.05,998.05,788.55,279.5,258.7,1292.35,538.5,566.25,2116.0,296.45,262.1,380.55,162.75,269.5,536.65,701.8,1023.6,1967.85,30203.45,257.9,142.95,319.15,17.9,651.95,1342.0,49.6,1028.95,391.0,405.0
258,378.9,20.25,1049.3,789.45,287.05,263.65,1321.85,546.15,554.6,2094.95,301.25,268.95,402.0,175.3,277.95,539.5,709.95,1011.45,1994.55,30682.75,261.4,145.05,336.4,18.4,660.25,1376.45,51.2,1054.05,401.0,436.8
259,377.85,20.5,1015.15,791.55,280.0,259.7,1299.5,547.75,549.65,2077.1,298.25,267.15,405.35,180.6,279.75,530.6,710.35,1018.45,1980.7,30510.7,257.85,147.05,342.95,18.2,668.85,1380.6,52.4,1010.05,428.2,420.75
260,374.4,20.0,985.0,788.65,276.15,253.7,1293.85,541.65,541.4,2118.65,300.95,271.95,400.25,175.0,278.4,525.6,708.05,1019.05,1961.8,30136.3,262.85,143.95,343.05,18.25,658.7,1365.65,51.65,1007.75,413.3,425.3
261,392.15,20.15,962.35,798.45,269.3,245.0,1304.65,545.9,533.6,2109.9,298.2,241.05,403.95,173.05,279.35,524.8,701.35,1007.95,1936.6,30780.65,259.7,145.6,350.9,18.15,656.45,1370.4,51.1,981.4,406.1,412.85
262,387.6,19.6,940.65,776.15,266.0,238.7,1293.05,536.65,538.35,2077.4,289.65,237.25,409.25,170.9,273.7,524.5,684.15,1006.7,1941.4,29868.75,255.35,147.15,341.35,16.75,646.8,1372.4,50.65,975.25,403.5,399.15
263,378.55,18.45,930.0,762.2,266.05,237.0,1284.45,537.05,529.45,2062.85,287.7,231.75,408.5,170.5,258.95,520.7,682.25,999.85,1996.0,29377.65,255.35,145.8,335.05,16.35,621.3,1357.85,49.35,951.15,363.65,402.8
264,373.6,17.5,914.75,773.15,269.05,229.8,1273.6,530.9,491.25,2100.6,279.45,220.2,405.35,172.15,248.05,542.1,676.15,990.85,1963.4,29236.35,252.9,144.15,334.7,15.9,587.55,1333.75,47.85,951.8,354.4,395.3
265,375.8,18.25,911.6,774.45,273.4,228.9,1262.8,531.4,536.0,2160.65,282.95,215.5,410.0,171.55,250.75,538.45,679.55,1013.8,1960.45,29949.25,257.2,145.0,332.95,16.25,605.6,1350.55,46.25,978.1,365.35,402.4
266,380.05,19.3,926.95,778.8,275.95,237.05,1290.8,542.4,536.35,2169.45,292.15,226.25,416.05,173.95,253.25,540.7,679.25,1013.4,1964.95,29712.4,256.3,144.6,335.25,16.85,632.85,1355.15,48.3,978.25,375.9,412.05
267,380.5,19.35,976.35,786.3,275.25,238.9,1278.85,537.4,524.4,2186.85,285.45,226.2,409.85,182.85,253.65,559.65,690.9,1028.3,2062.9,29513.0,258.45,145.75,342.4,16.35,622.5,1343.95,49.5,985.35,375.75,399.7
268,382.3,19.55,994.9,774.0,275.2,235.35,1283.3,539.95,527.6,2250.3,282.25,226.35,414.4,173.5,260.15,560.8,680.95,1032.9,2083.2,29677.0,252.65,146.2,343.55,16.25,618.75,1343.25,50.0,985.4,386.0,400.2
269,388.9,19.3,1017.5,777.75,275.3,237.4,1287.7,537.15,537.9,2261.25,283.95,222.3,415.1,168.55,263.75,567.1,683.7,1044.0,2190.65,29208.4,252.55,143.75,343.3,16.55,621.7,1366.4,50.65,989.5,394.05,390.7
270,382.85,19.3,1035.4,774.2,275.1,243.4,1286.4,540.65,528.55,2231.05,285.95,220.9,419.9,170.75,261.95,582.1,684.25,1028.75,2256.3,29448.6,253.7,139.95,344.85,16.25,611.05,1358.75,50.75,987.6,387.55,392.3
271,374.45,19.15,1055.65,770.55,275.1,240.1,1286.1,532.0,533.5,2243.25,283.65,219.7,416.35,171.0,264.95,588.05,688.9,992.75,2269.4,29536.7,251.7,138.45,339.0,16.1,602.5,1343.0,50.65,997.8,465.05,388.6
272,372.95,18.45,1100.35,773.2,268.7,235.9,1282.2,528.75,537.6,2283.6,291.25,222.85,412.25,171.05,260.5,611.6,687.3,1002.5,2349.85,29573.75,251.05,136.75,334.9,15.9,598.25,1329.9,50.8,985.75,446.3,387.85
273,370.55,18.25,1093.85,762.55,271.4,232.0,1282.05,522.55,538.15,2243.15,286.9,222.3,423.1,170.3,264.15,606.5,671.15,991.9,2385.85,30135.3,252.0,138.9,338.1,15.9,589.5,1323.2,50.1,986.9,438.1,391.05
274,362.45,18.5,1065.65,762.55,268.5,224.95,1269.2,517.2,536.55,2270.6,281.75,220.65,413.6,170.95,260.1,601.85,678.1,984.25,2393.0,29949.65,249.05,137.5,342.75,15.55,580.6,1310.4,49.55,961.55,421.45,388.35
275,365.65,19.15,1055.9,766.65,271.1,221.8,1271.3,519.1,537.15,2267.8,281.65,222.9,410.7,168.85,261.4,602.85,668.4,996.2,2367.75,29805.3,253.6,136.3,343.0,15.75,581.85,1306.75,48.6,968.65,409.15,381.25
276,366.9,18.7,1042.7,760.1,274.25,224.7,1253.0,513.05,531.6,2257.45,283.75,220.05,421.95,169.45,272.35,603.5,679.15,989.85,2316.4,29424.9,252.0,135.55,339.3,15.95,572.1,1289.8,49.05,953.7,402.8,374.5
277,365.8,18.5,1038.3,764.85,272.75,227.8,1267.7,525.65,545.2,2336.05,285.3,225.05,426.35,170.1,266.5,615.75,669.05,983.85,2336.25,29140.65,251.25,134.8,340.0,16.0,571.2,1299.85,48.95,961.05,397.65,387.5
278,361.15,17.95,1040.3,740.65,268.25,226.55,1253.45,515.2,538.3,2390.6,280.55,222.55,412.0,170.05,263.1,611.4,670.2,953.2,2290.15,29440.0,250.8,139.2,341.2,15.95,562.15,1268.15,48.4,956.3,380.6,378.05
279,362.9,17.1,1011.5,747.25,265.8,227.95,1274.6,514.2,532.35,2367.35,284.95,220.35,415.25,168.5,260.05,599.5,666.75,967.05,2267.15,29035.45,251.95,137.6,341.75,16.25,556.3,1270.05,48.3,954.85,377.45,375.35
280,361.1,16.3,990.15,744.3,259.75,227.65,1267.15,507.85,524.3,2335.5,280.55,218.9,382.8,169.4,260.4,602.3,659.5,973.15,2293.8,28371.85,247.95,134.6,328.8,15.6,533.45,1232.75,47.95,909.45,357.3,354.55
281,361.8,15.5,977.4,728.1,254.65,212.85,1268.4,504.6,529.1,2274.7,281.05,215.7,366.95,168.7,252.3,600.9,647.45,953.0,2295.75,28425.55,248.6,135.75,319.55,15.25,530.85,1234.95,45.95,892.55,349.45,332.3
282,373.15,16.15,982.7,726.15,254.0,228.55,1264.45,510.8,543.6,2296.35,281.0,220.5,373.3,165.2,251.5,616.65,647.65,986.9,2235.05,28590.45,258.3,134.95,340.25,15.3,531.65,1275.1,46.5,916.9,359.5,346.9
283,362.8,15.45,987.45,746.35,252.4,226.75,1293.05,512.25,523.45,2299.55,285.7,216.65,369.2,163.7,252.5,617.0,659.4,991.15,2240.35,28187.65,257.4,134.85,341.1,15.8,521.7,1255.95,46.2,893.2,354.0,342.75
284,362.75,16.0,1028.75,762.35,251.65,231.6,1291.85,511.55,525.65,2321.1,286.15,216.4,373.9,160.25,249.45,640.4,654.6,1004.55,2273.75,28079.0,262.35,133.65,345.3,16.0,515.55,1251.5,45.8,890.7,359.0,342.25
285,359.95,16.1,1030.8,777.0,253.3,228.0,1289.8,514.75,522.05,2331.4,286.15,211.35,367.85,157.0,247.15,628.9,650.65,1008.25,2317.25,28238.0,262.35,142.1,348.35,16.5,523.9,1259.5,46.4,893.55,409.9,340.45
286,361.9,15.55,1001.35,773.45,252.05,232.55,1321.4,511.0,518.85,2330.15,290.15,201.1,371.55,160.85,244.25,626.55,656.1,998.7,2298.65,27888.0,260.8,144.4,346.05,16.05,528.7,1254.45,45.6,883.25,382.1,334.45
287,365.75,16.65,1009.45,776.6,261.5,230.3,1323.15,513.7,519.8,2345.7,296.55,209.95,374.55,160.6,242.2,612.5,660.3,993.45,2269.05,27626.3,262.8,139.4,344.2,16.25,527.8,1266.3,44.15,893.45,380.9,345.0
288,366.95,16.55,1027.4,784.45,262.1,238.9,1363.1,525.25,523.3,2348.05,301.1,207.75,376.3,162.45,245.65,622.9,655.05,1011.95,2330.05,27632.5,268.1,138.5,347.4,16.3,526.2,1288.0,44.7,900.15,386.15,345.9
289,370.45,17.35,1042.2,820.75,266.7,240.85,1370.45,532.55,551.25,2366.35,303.6,216.6,375.25,163.5,245.5,632.05,671.25,1036.3,2321.85,28289.0,273.05,140.8,363.95,17.05,542.25,1284.6,45.7,923.65,453.45,348.7
290,373.5,20.4,1037.35,820.55,264.8,239.95,1359.8,536.55,541.55,2355.6,304.4,225.9,366.5,162.15,238.8,625.3,666.5,1048.35,2301.35,28160.5,268.55,140.25,357.3,17.05,531.95,1274.75,46.6,900.7,431.2,338.6
291,369.35,19.3,1018.65,831.7,265.75,164.45,1357.9,538.35,564.0,2415.0,304.7,232.6,377.35,159.9,235.1,633.35,656.05,1076.85,2357.25,27995.35,266.65,137.95,356.6,18.0,522.4,1299.75,45.65,899.55,428.1,344.65
292,370.4,19.8,1027.1,805.05,269.0,160.0,1367.8,523.0,550.35,2468.6,299.8,222.45,386.65,160.8,229.95,626.7,647.45,1066.8,2319.85,27529.15,264.95,142.2,356.85,17.8,513.35,1298.4,46.0,885.6,414.05,331.95
293,360.05,19.55,969.25,778.6,268.25,153.2,1359.55,522.1,524.2,2472.3,299.55,211.35,382.2,159.2,233.35,620.95,624.4,1080.65,2093.95,27424.3,262.45,147.8,355.8,17.55,495.8,1283.1,45.05,827.95,394.75,305.85
294,366.7,20.95,997.1,784.45,277.25,152.05,1376.25,537.9,524.55,2469.15,314.0,221.9,392.65,155.35,234.35,637.45,628.8,1081.0,2065.3,27153.7,267.3,145.3,358.7,18.2,483.4,1286.85,43.1,838.5,404.55,315.3
295,364.05,20.6,986.0,776.6,272.0,145.75,1393.0,526.55,525.15,2488.75,306.25,216.5,402.35,159.5,228.35,627.4,637.95,1061.8,2065.65,27222.55,263.25,142.25,359.05,18.0,463.2,1292.15,45.6,816.95,393.55,307.65
296,369.6,22.3,973.95,762.4,279.75,148.8,1403.0,526.8,524.45,2520.2,308.3,216.6,398.3,159.05,231.45,610.1,637.8,971.15,2029.2,26980.65,261.9,141.95,357.8,18.0,440.45,1258.1,44.35,820.7,381.1,309.8
297,370.05,24.65,1019.25,762.75,280.3,144.0,1396.45,533.7,544.05,2721.35,309.95,217.9,388.85,156.45,236.3,625.8,632.3,976.85,2051.9,27048.1,265.85,137.25,359.8,17.85,443.3,1270.35,44.75,800.3,377.75,303.1
298,383.75,24.95,1043.25,790.1,275.9,147.1,1433.2,540.35,574.2,2755.8,314.7,213.65,389.7,158.8,237.85,634.1,636.05,959.7,2041.7,27023.45,269.95,135.55,358.8,18.3,456.5,1279.15,44.2,817.3,393.45,315.25
299,392.6,25.9,1031.15,799.55,274.35,146.95,1467.75,546.1,631.05,2713.35,317.3,224.3,396.95,166.8,250.2,627.35,670.15,970.4,2077.6,27697.8,270.4,132.85,365.8,18.7,487.35,1324.0,43.95,836.5,390.1,317.0
300,398.75,26.4,1032.8,790.2,276.85,148.35,1450.15,532.25,631.9,2705.05,316.5,235.5,395.65,165.85,250.35,623.9,669.95,957.4,2088.2,27288.3,273.6,132.9,364.65,18.1,491.55,1320.7,45.5,847.25,389.45,308.25
301,399.3,26.3,1043.6,792.7,286.85,146.25,1433.85,541.65,596.8,2681.65,317.2,234.8,388.9,163.65,248.4,627.85,675.75,947.25,2132.75,28265.65,273.15,134.35,370.0,17.85,503.4,1305.95,45.35,838.0,389.65,307.5
302,394.65,26.2,1095.3,792.35,290.4,148.95,1434.85,553.25,609.3,2713.7,318.9,241.9,397.2,164.45,249.6,636.2,679.6,938.05,2083.2,28946.2,273.5,139.7,378.5,18.0,520.05,1311.45,45.3,852.95,389.1,312.95
303,390.8,29.05,1130.4,805.5,289.45,151.0,1430.2,569.65,608.55,2678.0,313.35,253.6,395.75,174.2,249.9,634.3,679.65,915.5,2067.2,28594.65,275.35,136.6,377.75,18.0,516.85,1295.35,47.8,850.15,422.45,318.35
304,399.75,31.35,1138.2,823.85,292.8,147.8,1451.4,550.4,612.45,2697.9,315.45,260.0,389.75,172.0,250.4,641.35,673.5,932.3,2127.8,27798.55,279.75,137.1,375.15,17.75,536.3,1302.3,48.45,836.05,412.35,309.0
305,399.0,31.15,1136.5,822.95,291.6,146.15,1437.2,545.15,607.55,2722.8,319.45,259.3,396.0,174.35,244.45,639.15,668.2,954.9,2175.7,27298.7,270.65,139.65,375.35,18.0,552.85,1298.0,46.75,801.5,412.3,311.05
306,399.15,29.85,1136.85,810.0,286.25,145.85,1418.4,547.25,596.3,2683.85,314.25,268.55,401.8,167.6,236.55,638.5,661.25,952.55,2227.85,26960.85,271.4,145.95,377.65,18.25,550.7,1282.4,46.4,793.05,405.5,331.15
