,Date,Unnamed: 0,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,year,month,Day_Perc_Change,Trend,Log_Ret,Volatility,a,b,Rolling Mean,Bollinger High,Bollinger Low,Call
161,2018-01-04,162,INFY,EQ,1021.3,1021.0,1021.0,1009.6,1015.0,1015.4,1014.48,4473807,4538566058.1,81236,3101206,69.32,2018,1,-0.005776950944874182,Slight or No change,-0.005793702070759314,0.015305840793637091,1018.5904761904758,1003.7058823529413,1026.1285714285716,1048.011607158268,1004.2455356988753,Hold Buy/Liquidate Short
162,2018-01-05,163,INFY,EQ,1015.4,1015.3,1026.4,1006.0,1014.25,1012.0,1012.92,5512988,5584193773.75,134727,3907486,70.88,2018,1,-0.003348434114634591,Slight or No change,-0.003354052665883065,0.015206909115065522,1019.6238095238092,1004.9132352941176,1025.35,1048.4685905878614,1002.2314094121389,Hold Buy/Liquidate Short
163,2018-01-08,164,INFY,EQ,1012.0,1024.9,1039.0,1020.05,1035.2,1036.05,1029.31,2797345,2879337346.2,73704,1672022,59.77,2018,1,0.02376482213438736,Slight or No change,0.023486834355680757,0.030843745232406725,1021.3499999999997,1007.1338235294119,1026.7392857142856,1049.9303376548469,1003.5482337737244,Hold Buy/Liquidate Short
164,2018-01-09,165,INFY,EQ,1036.05,1040.0,1044.9,1028.9,1039.0,1041.35,1036.46,4974118,5155470378.9,119611,3285996,66.06,2018,1,0.005115583224747811,Slight or No change,0.0051025430819335894,0.029982443030519043,1023.230952380952,1009.3426470588237,1029.4107142857142,1049.7322897308252,1009.0891388406031,Hold Buy/Liquidate Short
165,2018-01-10,166,INFY,EQ,1041.35,1046.8,1056.0,1033.05,1053.0,1052.25,1043.96,4734317,4942421495.65,100562,2588309,54.67,2018,1,0.010467182023335077,Slight or No change,0.010412780365654769,0.029894260836058544,1025.4666666666662,1011.870588235294,1032.0107142857144,1054.096149046464,1009.9252795249647,Hold Buy/Liquidate Short
166,2018-01-11,167,INFY,EQ,1052.25,1055.25,1083.4,1055.25,1076.5,1075.8,1069.86,8387735,8973696876.15,134085,5432620,64.77,2018,1,0.0223806129722024,Slight or No change,0.02213384218846216,0.03439283390614273,1028.57619047619,1014.3573529411763,1035.85,1067.214678811092,1004.4853211889077,Hold Buy/Liquidate Short
167,2018-01-12,168,INFY,EQ,1075.8,1085.8,1085.9,1070.55,1078.65,1078.45,1077.02,9008264,9702068540.55,138377,6331013,70.28,2018,1,0.002463283138129935,Slight or No change,0.0024602542292410656,0.03061440163074968,1032.133333333333,1016.3838235294116,1038.642857142857,1077.4341102636472,999.8516040220672,Hold Buy/Liquidate Short
168,2018-01-15,169,INFY,EQ,1078.45,1080.0,1092.95,1065.1,1081.0,1081.15,1080.89,5324625,5755343848.6,132189,2580059,48.46,2018,1,0.002503593119755232,Slight or No change,0.002500464351520955,0.02726488542154299,1035.3738095238093,1018.8073529411763,1041.8964285714285,1086.7547433702846,997.0381137725723,Hold Buy/Liquidate Short
169,2018-01-16,170,INFY,EQ,1081.15,1081.25,1134.8,1081.25,1125.0,1122.85,1116.71,11323483,12645064683.75,222629,5830742,51.49,2018,1,0.038570041159875945,Slight or No change,0.03784480660464628,0.035449267399154875,1040.133333333333,1022.870588235294,1048.225,1110.1782671268606,986.2717328731392,Hold Buy/Liquidate Short
170,2018-01-17,171,INFY,EQ,1122.85,1124.85,1161.8,1123.0,1148.0,1152.1,1150.95,13077044,15051075122.95,331838,8123219,62.12,2018,1,0.026049784031705103,Slight or No change,0.025716268019457544,0.03614631580892862,1046.585714285714,1027.8529411764703,1056.7142857142858,1139.0475431181144,974.3810283104573,Hold Buy/Liquidate Short
171,2018-01-18,172,INFY,EQ,1152.1,1145.0,1164.9,1132.1,1152.0,1152.7,1148.19,6602485,7580886446.15,148758,4382098,66.37,2018,1,0.0005207881260307357,Slight or No change,0.0005206525629590117,0.03788340998016262,1053.6690476190472,1033.0470588235294,1064.6178571428572,1160.9421060839504,968.2936082017637,Hold Buy/Liquidate Short
172,2018-01-19,173,INFY,EQ,1152.7,1145.0,1147.9,1136.0,1145.9,1143.45,1142.09,2994139,3419578449.6,104184,1946826,65.02,2018,1,-0.008024637806888224,Slight or No change,-0.008057008504574463,0.04419250772471641,1059.7452380952375,1038.4779411764703,1072.4678571428574,1175.560426502354,969.3752877833607,Hold Buy/Liquidate Short
173,2018-01-22,174,INFY,EQ,1143.45,1132.15,1156.95,1132.0,1148.1,1150.0,1144.31,4825107,5521427259.1,136884,3164249,65.58,2018,1,0.005728278455551239,Slight or No change,0.005711934254903331,0.04277299818712757,1065.8380952380949,1043.320588235294,1081.0607142857143,1188.7492621988893,973.3721663725399,Hold Buy/Liquidate Short
174,2018-01-23,175,INFY,EQ,1150.0,1155.0,1188.0,1155.0,1176.0,1177.1,1176.85,7701898,9063945901.15,178542,4413789,57.31,2018,1,0.02356521739130435,Slight or No change,0.023291844061139204,0.04381703736025396,1072.3976190476187,1048.9897058823528,1092.1892857142861,1205.3373111470808,979.0412602814912,Hold Buy/Liquidate Short
175,2018-01-24,176,INFY,EQ,1177.1,1174.8,1221.05,1167.5,1182.85,1185.8,1195.52,10302359,12316700909.55,204464,5942177,57.68,2018,1,0.007391045790502205,Slight or No change,0.007363865854832494,0.042779251840220085,1079.5499999999997,1054.7397058823528,1104.3607142857147,1218.5810221834938,990.1404063879356,Hold Buy/Liquidate Short
176,2018-01-25,177,INFY,EQ,1185.8,1182.0,1183.4,1162.25,1173.7,1175.4,1171.54,6774457,7936550004.0,137327,4319803,63.77,2018,1,-0.008770450328891788,Slight or No change,-0.008809137094717154,0.03638299195330953,1086.2714285714285,1059.9044117647056,1116.0321428571428,1222.744369877312,1009.319915836974,Hold Buy/Liquidate Short
177,2018-01-29,178,INFY,EQ,1175.4,1166.55,1196.25,1165.2,1180.55,1182.9,1185.12,5411501,6413293459.5,188700,3575679,66.08,2018,1,0.006380806533945904,Slight or No change,0.006360535373141129,0.02884498583197963,1093.397619047619,1065.2294117647057,1126.521428571429,1228.1136580917066,1024.9291990511513,Hold Buy/Liquidate Short
178,2018-01-30,179,INFY,EQ,1182.9,1178.9,1183.1,1162.7,1168.0,1170.65,1169.32,4314156,5044647006.5,139977,2953957,68.47,2018,1,-0.010355904979288176,Slight or No change,-0.010409900468189352,0.032161419964850065,1099.5214285714287,1070.0926470588233,1135.7571428571437,1226.9748356175235,1044.5394500967634,Hold Buy/Liquidate Short
179,2018-01-31,180,INFY,EQ,1170.65,1159.15,1166.6,1142.15,1149.1,1150.25,1153.93,4606849,5315999681.3,118772,3306082,71.76,2018,1,-0.017426216204672662,Slight or No change,-0.01757984004792389,0.036784736741772704,1105.0785714285714,1074.2029411764704,1142.7571428571432,1220.400844440749,1065.1134412735373,Hold Buy/Liquidate Short
180,2018-02-01,181,INFY,EQ,1150.25,1142.2,1157.9,1118.55,1144.0,1144.6,1141.19,6502727,7420853135.0,147460,3808868,58.57,2018,2,-0.004911975657465817,Slight or No change,-0.004924079060576129,0.036681164930576805,1110.55,1078.3455882352941,1147.671428571429,1215.0961525722955,1080.2467045705625,Hold Buy/Liquidate Short
181,2018-02-02,182,INFY,EQ,1144.6,1135.25,1162.9,1130.1,1145.3,1143.25,1144.88,5122243,5864360399.8,112441,3377137,65.93,2018,2,-0.00117945133671149,Slight or No change,-0.0011801474368373056,0.0239999403876896,1116.357142857143,1082.1735294117643,1152.3000000000004,1206.9395601964475,1097.6604398035533,Hold Buy/Liquidate Short
182,2018-02-05,183,INFY,EQ,1143.25,1140.0,1154.85,1135.85,1139.9,1138.2,1143.33,4930110,5636743205.35,146880,3737354,75.81,2018,2,-0.0044172315766455314,Slight or No change,-0.004427016369141047,0.0199435716672059,1122.2047619047619,1085.5647058823527,1156.3750000000005,1194.024491773049,1118.7255082269521,Hold Buy/Liquidate Short
183,2018-02-06,184,INFY,EQ,1138.2,1099.95,1128.35,1095.15,1111.4,1107.75,1113.87,5276039,5876800708.65,136315,3479245,65.94,2018,2,-0.026752767527675303,Slight or No change,-0.027117136089424683,0.02931245027130818,1126.7642857142855,1088.2455882352938,1155.296428571429,1197.6538902569355,1112.9389668859224,Buy
184,2018-02-07,185,INFY,EQ,1107.75,1116.0,1124.8,1103.55,1108.0,1109.05,1113.49,4171028,4644378627.35,147324,2763817,66.26,2018,2,0.001173549988715772,Slight or No change,0.0011728619171993652,0.02658262388084836,1130.240476190476,1091.3367647058822,1152.2214285714292,1201.296374619998,1103.1464825228604,Hold Buy/Liquidate Short
185,2018-02-08,186,INFY,EQ,1109.05,1122.8,1146.4,1116.55,1133.0,1134.25,1138.52,4403622,5013613141.4,105295,2891380,65.66,2018,2,0.022722149587484752,Slight or No change,0.02246784654727492,0.041176208075546214,1134.6642857142858,1094.8191176470586,1150.9035714285715,1200.9053170024933,1100.9018258546505,Hold Buy/Liquidate Short
186,2018-02-09,187,INFY,EQ,1134.25,1118.0,1120.3,1106.0,1112.0,1109.15,1112.64,2191345,2438184785.65,88836,1186875,54.16,2018,2,-0.02212916023804268,Slight or No change,-0.02237768335183014,0.04318318937821213,1137.3738095238095,1097.3808823529412,1148.4535714285719,1203.1677583707801,1093.739384486364,Hold Buy/Liquidate Short
187,2018-02-12,188,INFY,EQ,1109.15,1114.8,1120.6,1097.8,1101.0,1102.8,1106.85,3145986,3482147219.55,52343,1986846,63.15,2018,2,-0.005725104809989778,Slight or No change,-0.005741556042601529,0.04318487929916407,1138.659523809524,1099.2470588235294,1145.0821428571433,1204.9591014041068,1085.2051843101797,Hold Buy/Liquidate Short
188,2018-02-14,189,INFY,EQ,1102.8,1106.0,1117.3,1090.2,1091.0,1097.75,1106.89,4172856,4618905280.35,113292,3010045,72.13,2018,2,-0.004579252811026446,Slight or No change,-0.004589769707814818,0.04293792950567338,1139.5785714285714,1101.075,1139.414285714286,1201.2266746712828,1077.6018967572893,Hold Buy/Liquidate Short
189,2018-02-15,190,INFY,EQ,1097.75,1103.0,1129.7,1103.0,1113.5,1114.45,1118.96,3993368,4468413992.95,99941,2439471,61.09,2018,2,0.015212935549988591,Slight or No change,0.015098379210375094,0.04782823461639068,1141.1642857142858,1103.4338235294117,1134.3178571428575,1191.2265776743113,1077.4091366114037,Hold Buy/Liquidate Short
190,2018-02-16,191,INFY,EQ,1114.45,1125.0,1141.65,1118.1,1124.65,1128.05,1128.32,4944611,5579126434.35,108882,3112620,62.95,2018,2,0.012203328996365892,Slight or No change,0.012129468664558192,0.040254667598360536,1141.4119047619051,1106.2220588235296,1130.9357142857145,1182.7248047402645,1079.1466238311648,Hold Buy/Liquidate Short
191,2018-02-19,192,INFY,EQ,1128.05,1128.4,1136.0,1120.3,1134.2,1131.75,1129.16,3230920,3648227633.25,83364,1826082,56.52,2018,2,0.0032799964540579647,Slight or No change,0.003274628999307886,0.04022294330496272,1140.4428571428573,1108.8602941176468,1127.2821428571433,1169.6372462122222,1084.9270395020644,Hold Buy/Liquidate Short
192,2018-02-20,193,INFY,EQ,1131.75,1103.75,1149.5,1103.75,1135.0,1136.95,1141.14,3594297,4101611224.8,97878,1847456,51.4,2018,2,0.004594654296443679,Slight or No change,0.004584131093732411,0.033480466434802986,1139.6928571428573,1111.901470588235,1124.8750000000002,1159.7899681368847,1089.9600318631162,Hold Buy/Liquidate Short
193,2018-02-21,194,INFY,EQ,1136.95,1147.5,1151.9,1140.0,1145.0,1147.4,1146.98,6885679,7897738207.2,169230,5474712,79.51,2018,2,0.009191257311227384,Slight or No change,0.009149274757970402,0.021065071420188042,1139.8809523809525,1115.3632352941177,1124.671428571429,1158.976994710636,1090.365862432222,Hold Buy/Liquidate Short
194,2018-02-22,195,INFY,EQ,1147.4,1145.55,1164.0,1140.45,1159.0,1160.75,1157.22,8929987,10333995037.1,151810,6801311,76.16,2018,2,0.011635000871535572,Slight or No change,0.01156783473226033,0.017771790780948298,1140.392857142857,1119.4647058823527,1125.8250000000003,1163.8966682465664,1087.7533317534344,Hold Buy/Liquidate Short
195,2018-02-23,196,INFY,EQ,1160.75,1163.5,1166.0,1146.75,1154.4,1155.65,1158.08,4729914,5477635155.05,128746,3177897,67.19,2018,2,-0.00439371096273955,Slight or No change,-0.0044033916773329575,0.017626501568298255,1139.3714285714286,1123.5897058823527,1126.7107142857146,1167.0387381090331,1086.3826904623959,Hold Buy/Liquidate Short
196,2018-02-26,197,INFY,EQ,1155.65,1151.0,1155.05,1134.35,1139.95,1138.6,1142.81,2541804,2904793409.75,76083,1626562,63.99,2018,2,-0.014753601869078146,Slight or No change,-0.01486351870571671,0.02581114288130226,1137.1238095238098,1127.3132352941175,1126.739285714286,1167.1029246935454,1086.3756467350263,Hold Buy/Liquidate Short
197,2018-02-27,198,INFY,EQ,1138.6,1144.95,1153.65,1125.65,1147.7,1150.2,1139.08,3308013,3768101538.5,140175,2156356,65.19,2018,2,0.010187950114175505,Slight or No change,0.0101364027626725,0.025060371188584136,1135.9238095238095,1130.6705882352935,1129.7714285714287,1170.367273646538,1089.1755834963194,Hold Buy/Liquidate Short
198,2018-02-28,199,INFY,EQ,1150.2,1147.6,1189.5,1142.55,1169.85,1172.6,1172.09,8634208,10120034869.5,229051,5049780,58.49,2018,2,0.019474873934967718,Slight or No change,0.019287665250460787,0.030049939469530895,1135.4333333333334,1134.5308823529406,1134.3107142857145,1178.9374082388458,1089.6840203325833,Hold Buy/Liquidate Short
199,2018-03-01,200,INFY,EQ,1172.6,1169.6,1169.6,1156.05,1160.25,1160.75,1161.83,3289926,3822336358.2,95568,2089661,63.52,2018,3,-0.010105747910625906,Slight or No change,-0.010157157630083569,0.03371737362170877,1134.9619047619049,1137.722058823529,1136.2035714285714,1183.0137686129374,1089.393374244206,Hold Buy/Liquidate Short
200,2018-03-05,201,INFY,EQ,1160.75,1160.75,1170.8,1143.25,1159.7,1155.9,1158.68,4050728,4693511961.4,150137,2407810,59.44,2018,3,-0.0041783329743699795,Slight or No change,-0.004187086599809456,0.03349788089191422,1135.2309523809524,1140.0779411764702,1139.5428571428574,1184.6796553174088,1094.406058968306,Hold Buy/Liquidate Short
201,2018-03-06,202,INFY,EQ,1155.9,1162.55,1165.4,1143.6,1146.25,1151.35,1157.61,3344867,3872054670.15,123734,2349339,70.24,2018,3,-0.003936326671857615,Slight or No change,-0.003944094396593422,0.031340057024001784,1135.5523809523809,1142.222058823529,1143.0107142857146,1183.1731954106342,1102.848233160795,Hold Buy/Liquidate Short
202,2018-03-07,203,INFY,EQ,1151.35,1155.0,1160.0,1138.05,1147.8,1144.1,1148.31,3185208,3657594847.95,91049,2099037,65.9,2018,3,-0.0062969557476006965,Slight or No change,-0.006316865196730214,0.031628063907465094,1135.5928571428572,1144.0735294117642,1146.321428571429,1176.913200071558,1115.7296570713002,Hold Buy/Liquidate Short
203,2018-03-08,204,INFY,EQ,1144.1,1149.0,1165.8,1149.0,1158.0,1156.65,1158.61,3046507,3529721779.15,110975,1784229,58.57,2018,3,0.010969320863561059,Slight or No change,0.010909594240181312,0.02927508225480642,1136.4714285714285,1145.0676470588232,1149.3357142857146,1174.175026445496,1124.4964021259334,Hold Buy/Liquidate Short
204,2018-03-09,205,INFY,EQ,1156.65,1162.35,1166.0,1155.55,1164.0,1163.4,1162.36,2110482,2453138902.3,83674,1167092,55.3,2018,3,0.005835818959927464,Slight or No change,0.005818856529581876,0.02821685414188595,1139.1214285714286,1145.3999999999996,1151.8607142857147,1174.4655870950205,1129.255841476409,Hold Buy/Liquidate Short
205,2018-03-12,206,INFY,EQ,1163.4,1176.0,1191.85,1171.75,1184.0,1185.75,1186.26,3838485,4553456408.55,82530,2208283,57.53,2018,3,0.019210933470861224,Slight or No change,0.019028733281029924,0.02802837257859006,1142.7738095238094,1146.3720588235292,1155.7178571428576,1181.714561287292,1129.7211529984233,Hold Buy/Liquidate Short
206,2018-03-13,207,INFY,EQ,1185.75,1180.2,1197.0,1175.15,1182.0,1183.8,1187.19,4290526,5093652781.45,101093,2931653,68.33,2018,3,-0.0016445287792536956,Slight or No change,-0.001645882501066486,0.0249934945362384,1145.1333333333334,1147.5588235294115,1159.0642857142861,1186.6660534550886,1131.462517973484,Hold Buy/Liquidate Short
207,2018-03-14,208,INFY,EQ,1183.8,1180.0,1190.6,1169.1,1181.1,1180.8,1180.26,2214855,2614111789.6,54069,1203746,54.35,2018,3,-0.0025342118601114905,Slight or No change,-0.0025374284104165983,0.02450442097324339,1148.5452380952381,1148.464705882353,1161.4500000000005,1190.4472943034814,1132.4527056965194,Hold Buy/Liquidate Short
208,2018-03-15,209,INFY,EQ,1180.8,1180.0,1188.4,1172.0,1181.9,1182.5,1180.88,3050750,3602569982.25,49232,2081521,68.23,2018,3,0.001439701897018919,Slight or No change,0.001438666519879932,0.02327365569852151,1152.3404761904762,1148.6235294117646,1163.0035714285714,1194.0943186122458,1131.9128242448974,Hold Buy/Liquidate Short
209,2018-03-16,210,INFY,EQ,1182.5,1182.0,1182.4,1169.25,1170.0,1171.9,1172.96,8977413,10530177258.4,156251,7733842,86.15,2018,3,-0.008964059196617247,Slight or No change,-0.009004478101531292,0.024747037507751302,1155.8714285714286,1148.214705882353,1164.164285714286,1195.2857457495234,1133.0428256790487,Hold Buy/Liquidate Short
210,2018-03-19,211,INFY,EQ,1171.9,1164.0,1180.5,1142.65,1148.0,1146.75,1156.94,3763310,4353937861.65,114366,2314477,61.5,2018,3,-0.021460875501322696,Slight or No change,-0.021694508787275336,0.03326263554028886,1157.409523809524,1147.3720588235294,1164.7464285714286,1194.0603912273543,1135.4324659155031,Hold Buy/Liquidate Short
211,2018-03-20,212,INFY,EQ,1146.75,1148.6,1170.0,1148.6,1164.55,1164.55,1159.74,4276883,4960076507.65,111232,3115015,72.83,2018,3,0.015522127752343629,Slight or No change,0.015402891808135102,0.036821785283736766,1159.1476190476194,1146.8323529411764,1165.7714285714287,1193.8728031418452,1137.6700540010122,Hold Buy/Liquidate Short
212,2018-03-21,213,INFY,EQ,1164.55,1170.0,1175.5,1162.2,1166.2,1167.5,1171.53,3846497,4506270593.4,121529,3113984,80.96,2018,3,0.0025331673178481395,Slight or No change,0.002529964257635991,0.030015583216464813,1160.85,1146.739705882353,1165.4071428571428,1193.2583093053745,1137.555976408912,Hold Buy/Liquidate Short
213,2018-03-22,214,INFY,EQ,1167.5,1164.5,1177.45,1155.3,1156.0,1161.3,1167.57,3406584,3977430906.0,82774,2545448,74.72,2018,3,-0.005310492505353315,Slight or No change,-0.0053246432913402605,0.03015918198888261,1162.009523809524,1147.064705882353,1165.446428571429,1193.2708357953434,1137.6220213475142,Hold Buy/Liquidate Short
214,2018-03-23,215,INFY,EQ,1161.3,1147.0,1173.8,1142.35,1165.0,1167.6,1164.59,6004042,6992254285.45,117145,4213799,70.18,2018,3,0.005424954792043303,Slight or No change,0.0054102927282474785,0.0312493906908584,1162.9714285714285,1147.7411764705885,1166.2821428571428,1193.569040449566,1138.9952452647199,Hold Buy/Liquidate Short
215,2018-03-26,216,INFY,EQ,1167.6,1166.9,1166.9,1144.0,1155.6,1155.25,1153.17,4465361,5149317138.8,101964,3248748,72.75,2018,3,-0.010577252483727206,Slight or No change,-0.010633589229583826,0.032194728434814496,1162.7095238095235,1148.094117647059,1166.5607142857145,1193.2643348576134,1139.8570937138154,Hold Buy/Liquidate Short
216,2018-03-27,217,INFY,EQ,1155.25,1160.0,1161.3,1150.1,1152.1,1154.0,1154.45,1901044,2194657345.75,67860,1174247,61.77,2018,3,-0.001082016879463299,Slight or No change,-0.0010826026823308717,0.031533763039170805,1162.6309523809525,1148.558823529412,1167.2678571428576,1191.8493263091466,1142.6863879765685,Hold Buy/Liquidate Short
217,2018-03-28,218,INFY,EQ,1154.0,1150.75,1150.75,1126.25,1140.0,1131.8,1136.18,6279161,7134252850.65,118878,4775433,76.05,2018,3,-0.0192374350086656,Slight or No change,-0.019424882359621497,0.029938012438162225,1162.3071428571427,1149.2661764705886,1165.4928571428575,1196.2020604023821,1134.7836538833335,Buy
218,2018-04-02,219,INFY,EQ,1131.8,1141.0,1149.55,1121.3,1136.7,1137.15,1135.86,4036351,4584716919.6,142078,2960225,73.34,2018,4,0.004726983566001097,Slight or No change,0.004715846461999193,0.02407606883011313,1161.6857142857139,1150.0926470588238,1163.6178571428575,1197.877714952581,1129.3579993331346,Hold Buy/Liquidate Short
219,2018-04-03,220,INFY,EQ,1137.15,1134.7,1143.55,1128.1,1139.4,1140.45,1135.21,2038584,2314226757.45,114034,1366638,67.04,2018,4,0.0029019918216592893,Slight or No change,0.002897789172132605,0.02418435453568736,1160.154761904762,1150.275,1160.3821428571432,1194.1915090410553,1126.5727766732311,Hold Buy/Liquidate Short
220,2018-04-04,221,INFY,EQ,1140.45,1144.0,1144.55,1120.0,1122.7,1124.2,1131.81,2406651,2723878712.95,137029,1472105,61.17,2018,4,-0.01424876145381204,Slight or No change,-0.014351249774580688,0.02660784532137854,1158.4142857142858,1150.7176470588236,1156.1250000000005,1192.1677683987484,1120.0822316012527,Hold Buy/Liquidate Short
221,2018-04-05,222,INFY,EQ,1124.2,1139.55,1151.3,1129.1,1146.05,1147.55,1140.71,3881772,4427993459.7,101745,2899162,74.69,2018,4,0.02077032556484593,Slight or No change,0.020557563402199962,0.035952364229075384,1158.0166666666667,1152.0338235294118,1153.7500000000005,1187.067678375111,1120.43232162489,Hold Buy/Liquidate Short
222,2018-04-06,223,INFY,EQ,1147.55,1143.0,1146.0,1122.1,1127.55,1127.0,1128.81,2968871,3351285043.15,137277,1891236,63.7,2018,4,-0.01790771643937084,Slight or No change,-0.018069999930398453,0.038593355434519916,1156.857142857143,1152.894117647059,1149.7857142857151,1181.5381322086964,1118.0332963627334,Hold Buy/Liquidate Short
223,2018-04-09,224,INFY,EQ,1127.0,1125.0,1125.8,1106.55,1111.45,1111.25,1113.12,3601441,4008832076.5,171118,2529586,70.24,2018,4,-0.013975155279503104,Slight or No change,-0.014073727211661963,0.03979728028845355,1155.2928571428572,1152.8000000000004,1145.4535714285719,1180.5793556089336,1110.32778724821,Hold Buy/Liquidate Short
224,2018-04-10,225,INFY,EQ,1111.25,1112.0,1124.5,1105.4,1114.65,1113.4,1115.77,4463029,4979728694.75,144468,3520250,78.88,2018,4,0.001934758155230698,Slight or No change,0.0019328889212931594,0.03661536847979685,1153.2333333333333,1152.3691176470588,1143.0714285714294,1182.1225728329166,1104.0202843099416,Hold Buy/Liquidate Short
225,2018-04-11,226,INFY,EQ,1113.4,1118.0,1131.5,1116.5,1124.5,1124.25,1124.78,4512787,5075891572.85,102586,3296304,73.04,2018,4,0.009744925453565534,Slight or No change,0.009697749901409264,0.03804658889841058,1151.3690476190475,1152.1485294117647,1140.1928571428575,1178.3549982120987,1102.0307160736168,Hold Buy/Liquidate Short
226,2018-04-12,227,INFY,EQ,1124.25,1129.45,1172.75,1125.0,1164.05,1162.6,1157.71,8522183,9866189146.65,216130,5624945,66.0,2018,4,0.03411162997553907,Slight or No change,0.033542729616433245,0.05206153930013145,1150.2666666666667,1152.902941176471,1139.8428571428576,1177.002882338316,1102.6828319473989,Hold Buy/Liquidate Short
227,2018-04-13,228,INFY,EQ,1162.6,1174.0,1185.9,1150.25,1168.0,1171.45,1172.37,10613519,12442924999.05,180965,5370870,50.6,2018,4,0.007612248408739086,Slight or No change,0.007583421445398783,0.048128775394071836,1149.6785714285713,1153.6102941176468,1140.5678571428575,1179.86578441532,1101.2699298703956,Hold Buy/Liquidate Short
228,2018-04-16,229,INFY,EQ,1171.45,1102.0,1140.0,1102.0,1134.5,1133.2,1125.66,12372542,13927236192.55,201992,5012390,40.51,2018,4,-0.03265184173460245,Slight or No change,-0.03319680875628747,0.05800983653508659,1147.4119047619051,1152.8,1138.110714285715,1174.307126742268,1101.9143018291618,Hold Buy/Liquidate Short
229,2018-04-17,230,INFY,EQ,1133.2,1127.0,1127.4,1115.0,1124.65,1125.2,1121.63,5198970,5831317995.9,203792,3086531,59.37,2018,4,-0.007059654076950196,Slight or No change,-0.007084691340659669,0.055396025952320516,1144.6833333333334,1151.9044117647054,1135.9642857142862,1171.337100755723,1100.5914706728495,Hold Buy/Liquidate Short
230,2018-04-18,231,INFY,EQ,1125.2,1122.85,1134.75,1113.85,1125.95,1125.95,1124.27,5215190,5863305787.1,121114,3220905,61.76,2018,4,0.0006665481692142983,Slight or No change,0.0006663261246468113,0.053007531589715,1142.4952380952382,1151.5323529411762,1133.9607142857146,1168.0885999866666,1099.8328285847626,Hold Buy/Liquidate Short
231,2018-04-19,232,INFY,EQ,1125.95,1124.0,1139.8,1123.1,1133.4,1132.85,1132.61,4262771,4828035903.7,119470,3277709,76.89,2018,4,0.006128158443980514,Slight or No change,0.006109457643114315,0.05317690424885272,1141.8333333333333,1151.0220588235293,1134.0357142857151,1168.1477565665734,1099.923672004856,Hold Buy/Liquidate Short
232,2018-04-20,233,INFY,EQ,1132.85,1139.0,1193.7,1136.95,1179.65,1178.45,1171.78,12136346,14221070741.95,213680,7374221,60.76,2018,4,0.04025246060820065,Slight or No change,0.03946343427893378,0.06492680714264798,1142.4952380952382,1151.1941176470586,1136.985714285715,1178.5804519072199,1095.3909766642098,Hold Buy/Liquidate Short
233,2018-04-23,234,INFY,EQ,1178.45,1168.0,1214.4,1155.25,1185.95,1187.7,1186.79,10915319,12954180381.05,190031,5762099,52.79,2018,4,0.007849293563579218,Slight or No change,0.007818648117797769,0.05716308212884527,1143.457142857143,1151.986764705882,1140.3607142857147,1190.047009851319,1090.6744187201102,Hold Buy/Liquidate Short
234,2018-04-24,235,INFY,EQ,1187.7,1185.0,1196.4,1150.1,1154.25,1154.5,1168.64,4263108,4982039811.2,87918,2175530,51.03,2018,4,-0.027953186831691568,Slight or No change,-0.02835131398564464,0.06464459275383624,1143.1333333333334,1151.9455882352938,1142.5250000000005,1191.817030093808,1093.2329699061927,Hold Buy/Liquidate Short
235,2018-04-25,236,INFY,EQ,1154.5,1152.0,1171.0,1145.2,1155.95,1160.35,1160.85,5797089,6729546264.95,122892,3549969,61.24,2018,4,0.005067128627111117,Slight or No change,0.005054333934217421,0.053525748322948624,1142.7880952380956,1152.2102941176468,1143.4392857142861,1193.5999994034055,1093.2785720251668,Hold Buy/Liquidate Short
236,2018-04-26,237,INFY,EQ,1160.35,1174.0,1181.65,1160.0,1177.05,1176.45,1172.76,5651042,6627322945.0,120489,3710955,65.67,2018,4,0.013875123885034757,Slight or No change,0.013779745598017592,0.052827626119206564,1143.7976190476193,1153.161764705882,1146.971428571429,1199.0722437767074,1094.8706133661508,Hold Buy/Liquidate Short
237,2018-04-27,238,INFY,EQ,1176.45,1180.0,1191.6,1174.2,1184.65,1185.2,1183.9,3831685,4536321753.3,103259,2521063,65.8,2018,4,0.0074376301585277185,Slight or No change,0.007410107372624944,0.05240799120744369,1145.2833333333335,1154.0014705882347,1152.2535714285718,1203.7448621676629,1100.7622806894808,Hold Buy/Liquidate Short
238,2018-04-30,239,INFY,EQ,1185.2,1181.7,1207.95,1180.65,1199.95,1199.5,1199.78,2755839,3306404000.25,80599,1748528,63.45,2018,4,0.012065474181572666,Slight or No change,0.011993266580339024,0.052578610141051335,1148.5071428571432,1155.063235294117,1158.403571428572,1210.4686411348155,1106.3385017223281,Hold Buy/Liquidate Short
239,2018-05-02,240,INFY,EQ,1199.5,1198.9,1201.6,1181.0,1192.1,1197.05,1192.72,5147521,6139572652.5,98610,3916029,76.08,2018,5,-0.0020425177157149532,Slight or No change,-0.002044606499761385,0.038161390136483085,1151.359523809524,1155.3955882352934,1163.603571428572,1215.5163009225605,1111.6908419345837,Hold Buy/Liquidate Short
